step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
183,3.3145,0.102119,1,-0.458753,-0.557035,0.171298,-0.398072,-0.518947,0.00958216,-0.458753,-0.557035,0.154169,-0.0550086
184,3.33261,0.100942,1,-0.470782,-0.531024,0.235771,-0.421378,-0.527171,0.0681037,-0.470782,-0.531024,0.212194,-0.0776978
185,3.35072,0.0970645,1,-0.474843,-0.490681,0.291175,-0.440806,-0.522882,0.129716,-0.474843,-0.490681,0.262058,-0.0967839
186,3.36883,0.0897423,1,-0.469985,-0.440749,0.330822,-0.454657,-0.504864,0.190055,-0.469985,-0.440749,0.297739,-0.108837
187,3.38694,0.0811515,1,-0.456397,-0.385884,0.354011,-0.461463,-0.47352,0.244233,-0.456397,-0.385884,0.31861,-0.113099
188,3.40506,0.0735445,1,-0.435282,-0.329412,0.360231,-0.460268,-0.431083,0.287671,-0.435282,-0.329412,0.324208,-0.109761
189,3.42317,0.0678829,1,-0.408106,-0.276872,0.349876,-0.450848,-0.381346,0.316974,-0.408106,-0.276872,0.314888,-0.0999504
190,3.44128,0.0653591,1,-0.376486,-0.231416,0.325895,-0.433798,-0.32893,0.330556,-0.376486,-0.231416,0.293306,-0.0858866
191,3.45939,0.064987,1,-0.342991,-0.195898,0.292411,-0.410447,-0.278349,0.328763,-0.342991,-0.195898,0.26317,-0.0702062
192,3.4775,0.0652064,1,-0.310497,-0.170859,0.252959,-0.382624,-0.233211,0.313503,-0.310497,-0.170859,0.227663,-0.0549802
193,3.49562,0.0649702,1,-0.280112,-0.155855,0.211108,-0.352361,-0.195781,0.287589,-0.280112,-0.155855,0.189997,-0.0413937
194,3.51373,0.0637849,1,-0.253635,-0.147627,0.169138,-0.321602,-0.166976,0.254059,-0.253635,-0.147627,0.152224,-0.0300294
195,3.53184,0.0617146,1,-0.231888,-0.145354,0.127305,-0.291998,-0.146642,0.215686,-0.231888,-0.145354,0.114575,-0.0206644
196,3.54995,0.0601664,1,-0.213508,-0.147582,0.085043,-0.264806,-0.133952,0.174724,-0.213508,-0.147582,0.0765387,-0.0127102
197,3.56806,0.0589711,1,-0.198929,-0.153711,0.0434133,-0.240871,-0.127776,0.132862,-0.198929,-0.153711,0.039072,-0.00604532
198,3.58618,0.0568285,1,-0.188537,-0.163087,0.00556108,-0.220673,-0.12696,0.0912966,-0.188537,-0.163087,0.00500497,-0.00073393
199,3.60429,0.0547895,1,-0.181904,-0.17461,-0.0300957,-0.20441,-0.130488,0.0508516,-0.181904,-0.17461,-0.0270861,0.00383217
200,3.6224,0.0530795,1,-0.178638,-0.187459,-0.06394,-0.192076,-0.137561,0.0120985,-0.178638,-0.187459,-0.057546,0.00799549
201,3.64051,0.0517252,1,-0.178324,-0.202425,-0.0952184,-0.183546,-0.147614,-0.0245433,-0.178324,-0.202425,-0.0856966,0.0118858
202,3.65862,0.05061,1,-0.180819,-0.219885,-0.122987,-0.178635,-0.160299,-0.0587309,-0.180819,-0.219885,-0.110688,0.0155669
203,3.67674,0.0500252,1,-0.186425,-0.240512,-0.146611,-0.177146,-0.175452,-0.0901433,-0.186425,-0.240512,-0.13195,0.0191324
204,3.69485,0.0501211,1,-0.194972,-0.263776,-0.166142,-0.178902,-0.193046,-0.11844,-0.194972,-0.263776,-0.149528,0.0226751
205,3.71296,0.0514692,1,-0.206754,-0.290476,-0.18118,-0.183763,-0.213155,-0.14323,-0.206754,-0.290476,-0.163062,0.0262217
206,3.73107,0.0541618,1,-0.221989,-0.320525,-0.19084,-0.191632,-0.235903,-0.164044,-0.221989,-0.320525,-0.171756,0.0296551
207,3.74918,0.0581638,1,-0.240316,-0.353699,-0.194458,-0.202457,-0.26142,-0.180308,-0.240316,-0.353699,-0.175012,0.0327119
208,3.7673,0.0626081,1,-0.26118,-0.388455,-0.190635,-0.21621,-0.289781,-0.191327,-0.26118,-0.388455,-0.171571,0.034853
209,3.78541,0.0670635,1,-0.284065,-0.423831,-0.17937,-0.232876,-0.32094,-0.196271,-0.284065,-0.423831,-0.161433,0.0356669
210,3.80352,0.0720615,1,-0.309099,-0.460053,-0.158781,-0.252412,-0.354639,-0.194179,-0.309099,-0.460053,-0.142903,0.0343553
211,3.82163,0.0780231,1,-0.336372,-0.496704,-0.127962,-0.274712,-0.390302,-0.183993,-0.336372,-0.496704,-0.115166,0.0301299
212,3.83974,0.0847087,1,-0.365472,-0.531444,-0.0855663,-0.299541,-0.42691,-0.16464,-0.365472,-0.531444,-0.0770096,0.0218905
213,3.85786,0.0919223,1,-0.39562,-0.561369,-0.0309235,-0.326476,-0.462886,-0.135179,-0.39562,-0.561369,-0.0278311,0.00856376
214,3.87597,0.0980069,1,-0.425214,-0.582607,0.0328616,-0.35482,-0.496007,-0.0950492,-0.425214,-0.582607,0.0295754,-0.00978125
215,3.89408,0.101266,1,-0.45111,-0.589144,0.103531,-0.383543,-0.523427,-0.0443901,-0.45111,-0.589144,0.0931775,-0.0326926
216,3.91219,0.101316,1,-0.471511,-0.577789,0.176423,-0.41124,-0.541873,0.0155752,-0.471511,-0.577789,0.158781,-0.0582298
217,3.9303,0.0993809,1,-0.484696,-0.549022,0.247363,-0.436159,-0.548081,0.0822178,-0.484696,-0.549022,0.222627,-0.0839272
218,3.94842,0.0947145,1,-0.489,-0.503659,0.308123,-0.45633,-0.539478,0.1514,-0.489,-0.503659,0.277311,-0.105471
219,3.96653,0.086689,1,-0.483164,-0.44768,0.351332,-0.469796,-0.514968,0.217771,-0.483164,-0.44768,0.316199,-0.118826
220,3.98464,0.0776184,1,-0.467897,-0.386646,0.376132,-0.474951,-0.47556,0.275541,-0.467897,-0.386646,0.338518,-0.123194
221,4.00275,0.0696162,1,-0.444315,-0.324536,0.381563,-0.470873,-0.4245,0.319587,-0.444315,-0.324536,0.343407,-0.118674
222,4.02086,0.064139,1,-0.414168,-0.267045,0.369271,-0.457569,-0.366748,0.34653,-0.414168,-0.267045,0.332344,-0.107058
223,4.03898,0.0619222,1,-0.3791,-0.217953,0.342291,-0.436024,-0.30791,0.355348,-0.3791,-0.217953,0.308062,-0.0908338
224,4.05709,0.0616319,1,-0.342417,-0.180007,0.305401,-0.408025,-0.253053,0.347298,-0.342417,-0.180007,0.274861,-0.0732021
225,4.0752,0.0619439,1,-0.306835,-0.153692,0.261746,-0.375829,-0.205829,0.32525,-0.306835,-0.153692,0.235572,-0.0562191
226,4.09331,0.0614711,1,-0.273975,-0.138388,0.216296,-0.341788,-0.16816,0.292789,-0.273975,-0.138388,0.194667,-0.0414819
227,4.11142,0.0599216,1,-0.245482,-0.130331,0.171219,-0.308022,-0.140417,0.25343,-0.245482,-0.130331,0.154097,-0.0294217
228,4.12954,0.0575507,1,-0.221926,-0.128153,0.126779,-0.276227,-0.121885,0.210136,-0.221926,-0.128153,0.114101,-0.019695
229,4.14765,0.0562566,1,-0.201958,-0.130646,0.0812698,-0.2476,-0.111275,0.165151,-0.201958,-0.130646,0.0731428,-0.0114892
230,4.16576,0.0546542,1,-0.186362,-0.136943,0.0379424,-0.222866,-0.107137,0.120042,-0.186362,-0.136943,0.0341482,-0.00494973
231,4.18387,0.0526823,1,-0.175229,-0.146621,-0.00230844,-0.202365,-0.108126,0.0758458,-0.175229,-0.146621,-0.00207759,0.000283154
232,4.20198,0.0507181,1,-0.168063,-0.157962,-0.0401275,-0.186151,-0.113144,0.0332291,-0.168063,-0.157962,-0.0361148,0.00472078
233,4.2201,0.0493833,1,-0.164162,-0.170689,-0.0765537,-0.174097,-0.121381,-0.00737183,-0.164162,-0.170689,-0.0688983,0.00879702
234,4.23821,0.0483264,1,-0.163347,-0.184882,-0.110725,-0.165979,-0.132305,-0.0456467,-0.163347,-0.184882,-0.0996522,0.0126606
235,4.25632,0.0474614,1,-0.165364,-0.201797,-0.141239,-0.16154,-0.145628,-0.081338,-0.165364,-0.201797,-0.127115,0.0163492
236,4.27443,0.0470575,1,-0.170158,-0.221976,-0.167704,-0.160537,-0.161256,-0.114191,-0.170158,-0.221976,-0.150934,0.0199754
237,4.29254,0.0471837,1,-0.177831,-0.244931,-0.190144,-0.162767,-0.179241,-0.143917,-0.177831,-0.244931,-0.171129,0.0236694
238,4.31066,0.0481517,1,-0.189208,-0.270853,-0.208283,-0.168086,-0.199743,-0.170164,-0.189208,-0.270853,-0.187454,0.0275861
239,4.32877,0.0500227,1,-0.203655,-0.300091,-0.22109,-0.17641,-0.222978,-0.192486,-0.203655,-0.300091,-0.198981,0.0315183
240,4.34688,0.0532355,1,-0.22153,-0.333148,-0.22786,-0.187711,-0.249179,-0.210322,-0.22153,-0.333148,-0.205074,0.0353344
241,4.36499,0.0572229,1,-0.241945,-0.369078,-0.228502,-0.202006,-0.278538,-0.222962,-0.241945,-0.369078,-0.205652,0.0386996
242,4.3831,0.0614115,1,-0.26514,-0.406836,-0.221924,-0.219336,-0.311138,-0.229532,-0.26514,-0.406836,-0.199732,0.0411886
243,4.40122,0.0660381,1,-0.290892,-0.44649,-0.205743,-0.23973,-0.346863,-0.228979,-0.290892,-0.44649,-0.185169,0.0418943
244,4.41933,0.0713238,1,-0.319389,-0.487171,-0.178643,-0.263164,-0.385278,-0.220088,-0.319389,-0.487171,-0.160779,0.0399397
245,4.43744,0.0773969,1,-0.350162,-0.528107,-0.140241,-0.2895,-0.425481,-0.20155,-0.350162,-0.528107,-0.126217,0.0343749
246,4.45555,0.0834949,1,-0.382746,-0.564775,-0.088392,-0.318402,-0.465943,-0.172095,-0.382746,-0.564775,-0.0795528,0.0236821
247,4.47366,0.090088,1,-0.415878,-0.594735,-0.0223904,-0.349249,-0.504366,-0.130749,-0.415878,-0.594735,-0.0201513,0.00651816
248,4.49178,0.0952645,1,-0.447339,-0.613285,0.0535896,-0.38104,-0.537627,-0.0772011,-0.447339,-0.613285,0.0482306,-0.0167809
249,4.50989,0.0970896,1,-0.474023,-0.612994,0.135572,-0.412317,-0.561917,-0.0122885,-0.474023,-0.612994,0.122015,-0.0449849
250,4.528,0.0957912,1,-0.493765,-0.591786,0.217777,-0.441166,-0.573171,0.0615251,-0.493765,-0.591786,0.195999,-0.0752716
251,4.54611,0.0926143,1,-0.504685,-0.550428,0.294397,-0.465319,-0.567857,0.139869,-0.504685,-0.550428,0.264957,-0.104004
252,4.56422,0.0857677,1,-0.504179,-0.491888,0.354052,-0.482405,-0.543992,0.21665,-0.504179,-0.491888,0.318647,-0.124954
253,4.58234,0.0764855,1,-0.492377,-0.42481,0.392464,-0.490349,-0.50209,0.284882,-0.492377,-0.42481,0.353217,-0.135268
254,4.60045,0.0671684,1,-0.470581,-0.354636,0.408589,-0.487816,-0.445544,0.338066,-0.470581,-0.354636,0.36773,-0.134592
255,4.61856,0.0599667,1,-0.440369,-0.28746,0.40379,-0.474562,-0.380129,0.371676,-0.440369,-0.28746,0.363411,-0.124471
256,4.63667,0.0563325,1,-0.403489,-0.227837,0.381067,-0.451561,-0.312689,0.384112,-0.403489,-0.227837,0.34296,-0.10763
257,4.65478,0.0555234,1,-0.363004,-0.179778,0.344508,-0.420822,-0.249547,0.376725,-0.363004,-0.179778,0.310057,-0.0875404
258,4.6729,0.0554133,1,-0.322792,-0.145256,0.299684,-0.384989,-0.195276,0.35299,-0.322792,-0.145256,0.269716,-0.067715
259,4.69101,0.05536,1,-0.284796,-0.12331,0.250171,-0.346845,-0.152232,0.31731,-0.284796,-0.12331,0.225154,-0.0498734
260,4.70912,0.0541928,1,-0.250901,-0.11147,0.200756,-0.308905,-0.120787,0.273964,-0.250901,-0.11147,0.180681,-0.035259
261,4.72723,0.0518967,1,-0.222559,-0.106771,0.152496,-0.273157,-0.0999481,0.226476,-0.222559,-0.106771,0.137246,-0.0237576
262,4.74534,0.0502786,1,-0.198377,-0.106637,0.103783,-0.240976,-0.0880343,0.177424,-0.198377,-0.106637,0.0934045,-0.0144117
263,4.76346,0.0489352,1,-0.178792,-0.111211,0.0562807,-0.213159,-0.0832086,0.128522,-0.178792,-0.111211,0.0506527,-0.00704379
264,4.78157,0.04691,1,-0.164129,-0.119304,0.0124878,-0.19004,-0.083806,0.0808259,-0.164129,-0.119304,0.011239,-0.00143472
265,4.79968,0.0451898,1,-0.154018,-0.130229,-0.0288732,-0.171621,-0.0884891,0.0349567,-0.154018,-0.130229,-0.0259859,0.0031129
266,4.81779,0.0434959,1,-0.147379,-0.141459,-0.0681323,-0.157693,-0.0962874,-0.00872864,-0.147379,-0.141459,-0.0613191,0.00702887
267,4.8359,0.0423966,1,-0.143863,-0.153295,-0.106515,-0.147944,-0.106572,-0.0500102,-0.143863,-0.153295,-0.0958633,0.0107265
268,4.85402,0.0414596,1,-0.143427,-0.166966,-0.14215,-0.14203,-0.119004,-0.0887241,-0.143427,-0.166966,-0.127935,0.0142717
269,4.87213,0.0411954,1,-0.145681,-0.184144,-0.174582,-0.139633,-0.133473,-0.124711,-0.145681,-0.184144,-0.157124,0.0178032
270,4.89024,0.0410637,1,-0.15063,-0.20417,-0.202799,-0.140488,-0.150049,-0.157779,-0.15063,-0.20417,-0.182519,0.0213833
271,4.90835,0.0412356,1,-0.159025,-0.226802,-0.226898,-0.144405,-0.168928,-0.187682,-0.159025,-0.226802,-0.204208,0.0252577
272,4.92646,0.0419112,1,-0.170381,-0.252267,-0.246898,-0.151272,-0.190398,-0.214085,-0.170381,-0.252267,-0.222208,0.0294467
273,4.94458,0.0433197,1,-0.184495,-0.281428,-0.261863,-0.161055,-0.214799,-0.236546,-0.184495,-0.281428,-0.235676,0.0338187
274,4.96269,0.0457955,1,-0.201801,-0.314779,-0.271219,-0.17379,-0.242483,-0.254477,-0.201801,-0.314779,-0.244097,0.0383124
275,4.9808,0.0486607,1,-0.222055,-0.351157,-0.274738,-0.189567,-0.273762,-0.267116,-0.222055,-0.351157,-0.247264,0.0427049
276,4.99891,0.0520934,1,-0.2459,-0.390907,-0.270671,-0.208508,-0.308839,-0.273488,-0.2459,-0.390907,-0.243604,0.0465906
277,5.01702,0.0565922,1,-0.273284,-0.434764,-0.257596,-0.230732,-0.34771,-0.272387,-0.273284,-0.434764,-0.231836,0.0492778
278,5.03514,0.0612235,1,-0.303358,-0.480332,-0.232805,-0.256304,-0.390018,-0.262372,-0.303358,-0.480332,-0.209525,0.0494364
279,5.05325,0.0661483,1,-0.336191,-0.526877,-0.196446,-0.285167,-0.434876,-0.241824,-0.336191,-0.526877,-0.176801,0.0462303
280,5.07136,0.0710939,1,-0.371014,-0.571087,-0.14528,-0.317047,-0.48065,-0.209091,-0.371014,-0.571087,-0.130752,0.0377307
281,5.08947,0.07636,1,-0.407486,-0.609156,-0.0778374,-0.351335,-0.524741,-0.162772,-0.407486,-0.609156,-0.0700537,0.0222024
282,5.10758,0.0823947,1,-0.444463,-0.63679,0.00590702,-0.386961,-0.563469,-0.102186,-0.444463,-0.63679,0.00531632,-0.00183782
283,5.1257,0.0857104,1,-0.477609,-0.647409,0.0981963,-0.422286,-0.592172,-0.0280063,-0.477609,-0.647409,0.0883767,-0.0328296
284,5.14381,0.0849367,1,-0.503802,-0.633687,0.193024,-0.455068,-0.605724,0.0570611,-0.503802,-0.633687,0.173721,-0.068072
285,5.16192,0.0816233,1,-0.520334,-0.594855,0.283976,-0.482574,-0.599539,0.147817,-0.520334,-0.594855,0.255578,-0.103434
286,5.18003,0.0764203,1,-0.525504,-0.533962,0.36161,-0.501895,-0.57098,0.23674,-0.525504,-0.533962,0.325449,-0.133019
287,5.19814,0.0683046,1,-0.516207,-0.457554,0.41498,-0.510461,-0.520678,0.315086,-0.516207,-0.457554,0.373482,-0.149951
288,5.21626,0.0586522,1,-0.495196,-0.376523,0.440569,-0.506645,-0.45309,0.374792,-0.495196,-0.376523,0.396512,-0.152718
289,5.23437,0.0504297,1,-0.463459,-0.298247,0.44064,-0.490227,-0.375746,0.410527,-0.463459,-0.298247,0.396576,-0.142953
290,5.25248,0.0462438,1,-0.423417,-0.227476,0.419683,-0.46254,-0.297357,0.420909,-0.423417,-0.227476,0.377714,-0.124391
291,5.27059,0.0452458,1,-0.378231,-0.169463,0.382096,-0.426185,-0.225611,0.408351,-0.378231,-0.169463,0.343887,-0.101164
292,5.2887,0.0449183,1,-0.332693,-0.127516,0.333934,-0.384463,-0.165639,0.377747,-0.332693,-0.127516,0.300541,-0.0777684
293,5.30682,0.0452014,1,-0.289058,-0.0999599,0.279336,-0.340725,-0.119607,0.334779,-0.289058,-0.0999599,0.251402,-0.056521
294,5.32493,0.0443971,1,-0.249811,-0.0852679,0.224599,-0.29787,-0.08725,0.284597,-0.249811,-0.0852679,0.202139,-0.0392751
295,5.34304,0.042616,1,-0.216419,-0.078186,0.171278,-0.258067,-0.0668086,0.231148,-0.216419,-0.078186,0.15415,-0.0259474
296,5.36115,0.0405973,1,-0.188093,-0.0764268,0.119427,-0.222704,-0.0559194,0.177098,-0.188093,-0.0764268,0.107484,-0.0157243
297,5.37926,0.0392354,1,-0.164668,-0.0798088,0.0685215,-0.192486,-0.0522358,0.124057,-0.164668,-0.0798088,0.0616693,-0.0078983
298,5.39738,0.0373035,1,-0.146685,-0.0871503,0.0216855,-0.167592,-0.0537623,0.0728985,-0.146685,-0.0871503,0.0195169,-0.00222665
299,5.41549,0.0360552,1,-0.133754,-0.09732,-0.0231826,-0.147853,-0.0589742,0.0240483,-0.133754,-0.09732,-0.0208644,0.00217054
300,5.4336,0.0342361,1,-0.124396,-0.106866,-0.0652071,-0.132895,-0.0668132,-0.0223134,-0.124396,-0.106866,-0.0586864,0.00567804
301,5.45171,0.0327799,1,-0.117953,-0.116688,-0.106118,-0.122261,-0.0766244,-0.0661181,-0.117953,-0.116688,-0.0955058,0.00876185
302,5.46982,0.0313131,1,-0.115183,-0.127375,-0.14471,-0.11549,-0.0880762,-0.107334,-0.115183,-0.127375,-0.130239,0.0116677
303,5.48794,0.0309492,1,-0.115699,-0.141139,-0.181371,-0.112168,-0.101085,-0.14592,-0.115699,-0.141139,-0.163234,0.0146891
304,5.50605,0.0308961,1,-0.118324,-0.157378,-0.214829,-0.111959,-0.115755,-0.181804,-0.118324,-0.157378,-0.193346,0.0177936
305,5.52416,0.0305747,1,-0.123629,-0.175301,-0.244464,-0.11462,-0.132324,-0.214861,-0.123629,-0.175301,-0.220017,0.0211559
306,5.54227,0.0301263,1,-0.131441,-0.195628,-0.269651,-0.120007,-0.151139,-0.244897,-0.131441,-0.195628,-0.242686,0.0248102
307,5.56038,0.0300559,1,-0.141479,-0.218884,-0.291359,-0.12807,-0.172617,-0.271621,-0.141479,-0.218884,-0.262223,0.0288548
308,5.5785,0.0307834,1,-0.154324,-0.245982,-0.30968,-0.138851,-0.19723,-0.294625,-0.154324,-0.245982,-0.278712,0.0334538
309,5.59661,0.0321088,1,-0.170206,-0.277063,-0.32416,-0.152472,-0.225475,-0.313341,-0.170206,-0.277063,-0.291744,0.0386217
310,5.61472,0.0335387,1,-0.189307,-0.31206,-0.332139,-0.169123,-0.257832,-0.326996,-0.189307,-0.31206,-0.298925,0.0440134
311,5.63283,0.0358478,1,-0.212166,-0.352322,-0.333775,-0.189038,-0.294706,-0.334569,-0.212166,-0.352322,-0.300398,0.0495711
312,5.65094,0.0385283,1,-0.23881,-0.397204,-0.32741,-0.21247,-0.336327,-0.334731,-0.23881,-0.397204,-0.294669,0.0547322
313,5.66906,0.0414173,1,-0.268718,-0.446435,-0.310786,-0.23964,-0.382602,-0.32582,-0.268718,-0.446435,-0.279708,0.0584598
314,5.68717,0.0443235,1,-0.302185,-0.498565,-0.281602,-0.270665,-0.432895,-0.305845,-0.302185,-0.498565,-0.253442,0.0595672
315,5.70528,0.0469568,1,-0.338534,-0.55185,-0.238676,-0.305452,-0.485745,-0.272597,-0.338534,-0.55185,-0.214809,0.0565599
316,5.72339,0.0497606,1,-0.378055,-0.60288,-0.178113,-0.343557,-0.538532,-0.223911,-0.378055,-0.60288,-0.160302,0.0471355
317,5.7415,0.0530555,1,-0.419563,-0.646306,-0.0974818,-0.38401,-0.587188,-0.158192,-0.419563,-0.646306,-0.0877336,0.0286299
318,5.75962,0.0574724,1,-0.461439,-0.67729,0.00207049,-0.425134,-0.626128,-0.0752184,-0.461439,-0.67729,0.00186344,-0.000668784
319,5.77773,0.0593493,1,-0.498966,-0.685592,0.11233,-0.464429,-0.648661,0.0228292,-0.498966,-0.685592,0.101097,-0.0392341
320,5.79584,0.0566816,1,-0.52788,-0.66505,0.22264,-0.498619,-0.648161,0.130461,-0.52788,-0.66505,0.200376,-0.082269
321,5.81395,0.0523858,1,-0.544655,-0.61432,0.326841,-0.523973,-0.619991,0.238677,-0.544655,-0.61432,0.294157,-0.124611
322,5.83206,0.0472078,1,-0.547833,-0.537184,0.412711,-0.536953,-0.56365,0.336115,-0.547833,-0.537184,0.371439,-0.158268
323,5.85018,0.0406938,1,-0.533472,-0.442298,0.468421,-0.535075,-0.484035,0.411645,-0.533472,-0.442298,0.421578,-0.174922
324,5.86829,0.0324112,1,-0.50532,-0.34542,0.48822,-0.517659,-0.390775,0.457526,-0.50532,-0.34542,0.439398,-0.172695
325,5.8864,0.0260131,1,-0.464798,-0.256309,0.477171,-0.486141,-0.295586,0.471526,-0.464798,-0.256309,0.429454,-0.155252
326,5.90451,0.0243594,1,-0.416196,-0.179485,0.444416,-0.443745,-0.208907,0.456888,-0.416196,-0.179485,0.399974,-0.129475
327,5.92262,0.0248856,1,-0.363802,-0.120698,0.395445,-0.394684,-0.137512,0.420375,-0.363802,-0.120698,0.355901,-0.100705
328,5.94074,0.0260055,1,-0.312026,-0.07995,0.337465,-0.343233,-0.0839307,0.3697,-0.312026,-0.07995,0.303718,-0.0737083
329,5.95885,0.0271934,1,-0.263619,-0.055514,0.275691,-0.293016,-0.0473361,0.311571,-0.263619,-0.055514,0.248122,-0.0508742
330,5.97696,0.0272764,1,-0.221404,-0.0425555,0.214976,-0.246652,-0.0249992,0.250842,-0.221404,-0.0425555,0.193478,-0.0333177
331,5.99507,0.0261551,1,-0.185604,-0.0373692,0.15764,-0.205715,-0.0135719,0.190526,-0.185604,-0.0373692,0.141876,-0.020481
332,6.01318,0.0247733,1,-0.155066,-0.0368763,0.102852,-0.170899,-0.00990646,0.132231,-0.155066,-0.0368763,0.092567,-0.0111642
333,6.0313,0.0235902,1,-0.130338,-0.0411338,0.0512522,-0.142249,-0.0114359,0.0766617,-0.130338,-0.0411338,0.0461269,-0.00467607
334,6.04941,0.023252,1,-0.111941,-0.0490829,0.00190197,-0.119403,-0.016265,0.0240216,-0.111941,-0.0490829,0.00171177,-0.000149037
335,6.06752,0.023018,1,-0.0979551,-0.0577551,-0.0450801,-0.101778,-0.0231107,-0.0257245,-0.0979551,-0.0577551,-0.0405721,0.00309108
336,6.08563,0.0220461,1,-0.0873825,-0.0656302,-0.0891294,-0.0887121,-0.0311861,-0.0726999,-0.0873825,-0.0656302,-0.0802165,0.00545184
337,6.10374,0.0204257,1,-0.0801494,-0.0726397,-0.130866,-0.0795593,-0.0400798,-0.117041,-0.0801494,-0.0726397,-0.11778,0.00734219
338,6.12186,0.0194724,1,-0.076818,-0.0809578,-0.171033,-0.0737418,-0.0496525,-0.158866,-0.076818,-0.0809578,-0.153929,0.00919687
339,6.13997,0.0194961,1,-0.0759464,-0.0916346,-0.208753,-0.0707806,-0.0599568,-0.198259,-0.0759464,-0.0916346,-0.187878,0.0110978
340,6.15808,0.0194818,1,-0.0769966,-0.103211,-0.243516,-0.0703065,-0.0711812,-0.235271,-0.0769966,-0.103211,-0.219164,0.0131249
341,6.17619,0.0196349,1,-0.0799278,-0.116319,-0.274913,-0.072061,-0.0836128,-0.269913,-0.0799278,-0.116319,-0.247421,0.0153812
342,6.1943,0.0198421,1,-0.084624,-0.130802,-0.304048,-0.075892,-0.0976162,-0.302147,-0.084624,-0.130802,-0.273643,0.0180108
343,6.21242,0.0202555,1,-0.0910315,-0.147447,-0.33113,-0.0817475,-0.113623,-0.331881,-0.0910315,-0.147447,-0.298017,0.0211003
344,6.23053,0.0207192,1,-0.100039,-0.166413,-0.356735,-0.0896691,-0.132128,-0.358947,-0.100039,-0.166413,-0.321062,0.0249811
345,6.24864,0.0211122,1,-0.110981,-0.188337,-0.379696,-0.0997864,-0.15369,-0.383079,-0.110981,-0.188337,-0.341726,0.0294972
346,6.26675,0.0213005,1,-0.124354,-0.213482,-0.399161,-0.112313,-0.178928,-0.403875,-0.124354,-0.213482,-0.359245,0.034746
347,6.28486,0.021504,1,-0.140084,-0.243124,-0.415074,-0.12754,-0.208516,-0.420752,-0.140084,-0.243124,-0.373567,0.0407015
348,6.30298,0.0213893,1,-0.158637,-0.2771,-0.425392,-0.145833,-0.243152,-0.432883,-0.158637,-0.2771,-0.382853,0.047238
349,6.32109,0.0207519,1,-0.180008,-0.31574,-0.429135,-0.167615,-0.283511,-0.439116,-0.180008,-0.31574,-0.386222,0.0540736
350,6.3392,0.0203026,1,-0.205161,-0.360955,-0.425743,-0.193345,-0.330142,-0.437889,-0.205161,-0.360955,-0.383169,0.0611423
351,6.35731,0.0207577,1,-0.234875,-0.414258,-0.412855,-0.223474,-0.383293,-0.42713,-0.234875,-0.414258,-0.371569,0.0678783
352,6.37542,0.0222024,1,-0.270217,-0.475943,-0.389087,-0.258367,-0.442631,-0.404211,-0.270217,-0.475943,-0.350179,0.0735967
353,6.39354,0.0241116,1,-0.31031,-0.543353,-0.349753,-0.298177,-0.506834,-0.365979,-0.31031,-0.543353,-0.314778,0.0759723
354,6.41165,0.0257775,1,-0.35542,-0.611061,-0.289401,-0.342654,-0.57304,-0.309019,-0.35542,-0.611061,-0.260461,0.0720012
355,6.42976,0.0264575,1,-0.404116,-0.672659,-0.20579,-0.390884,-0.636261,-0.230287,-0.404116,-0.672659,-0.185211,0.0582142
356,6.44787,0.0273419,1,-0.454608,-0.722983,-0.0982508,-0.440981,-0.688996,-0.128283,-0.454608,-0.722983,-0.0884257,0.0312659
357,6.46598,0.0282959,1,-0.503151,-0.751795,0.0314188,-0.489822,-0.721537,-0.00475811,-0.503151,-0.751795,0.0282769,-0.0110659
358,6.4841,0.0284458,1,-0.5459,-0.748712,0.173834,-0.532995,-0.723563,0.13348,-0.5459,-0.748712,0.156451,-0.0664274
359,6.50221,0.0239358,1,-0.575248,-0.703051,0.310772,-0.5652,-0.687298,0.273763,-0.575248,-0.703051,0.279695,-0.12514
360,6.52032,0.0201162,1,-0.587957,-0.618443,0.432622,-0.581238,-0.611422,0.399163,-0.587957,-0.618443,0.38936,-0.178054
361,6.53843,0.0163567,1,-0.580176,-0.503667,0.521183,-0.577438,-0.503554,0.492985,-0.580176,-0.503667,0.469065,-0.211665
362,6.55654,0.0116783,1,-0.550957,-0.374079,0.563952,-0.552949,-0.379019,0.544439,-0.550957,-0.374079,0.507557,-0.217499
363,6.57466,0.00462499,1,-0.505408,-0.255936,0.558563,-0.510191,-0.255808,0.552139,-0.505408,-0.255936,0.502707,-0.197612
364,6.59277,0.00636025,1,-0.44696,-0.156084,0.519596,-0.454176,-0.148613,0.523268,-0.44696,-0.156084,0.467637,-0.162567
365,6.61088,0.010258,1,-0.382919,-0.0787857,0.461177,-0.391056,-0.0653161,0.469425,-0.382919,-0.0787857,0.415059,-0.123615
366,6.62899,0.0127725,1,-0.319305,-0.026328,0.394106,-0.326647,-0.00706035,0.402123,-0.319305,-0.026328,0.354695,-0.0880879
