step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
1684,30.5006,0.722238,0,-0.130063,-0.212693,-0.347804,0.522684,0.76694,0.0754278,-0.130063,-0.212693,-0.313023,0.0316654
1685,30.5187,0.788308,0,-0.144935,-0.241355,-0.365618,0.569059,0.744512,0.2529,-0.144935,-0.241355,-0.329056,0.0370935
1686,30.5368,0.838171,0,-0.161754,-0.275143,-0.379345,0.59792,0.667972,0.421293,-0.161754,-0.275143,-0.341411,0.0429525
1687,30.5549,0.862949,0,-0.182104,-0.312348,-0.386392,0.602907,0.542527,0.555408,-0.182104,-0.312348,-0.347753,0.0492544
1688,30.5731,0.859718,0,-0.206339,-0.356791,-0.38596,0.58108,0.387062,0.635804,-0.206339,-0.356791,-0.347364,0.0557471
1689,30.5912,0.828886,0,-0.235781,-0.407496,-0.375176,0.534271,0.227703,0.656667,-0.235781,-0.407496,-0.337658,0.0619216
1690,30.6093,0.775954,0,-0.269334,-0.463315,-0.352326,0.468582,0.087571,0.626612,-0.269334,-0.463315,-0.317094,0.0664254
1691,30.6274,0.709264,0,-0.307051,-0.521686,-0.314322,0.392302,-0.0204019,0.562484,-0.307051,-0.521686,-0.28289,0.067559
1692,30.6455,0.639293,0,-0.348275,-0.581799,-0.260366,0.313514,-0.0941534,0.481473,-0.348275,-0.581799,-0.234329,0.0634752
1693,30.6636,0.573854,0,-0.39234,-0.638545,-0.186956,0.238476,-0.138732,0.396295,-0.39234,-0.638545,-0.16826,0.0513452
1694,30.6817,0.519179,0,-0.437962,-0.68394,-0.0921484,0.171086,-0.16187,0.314229,-0.437962,-0.68394,-0.0829336,0.0282503
1695,30.6998,0.479944,0,-0.482211,-0.7097,0.022839,0.113129,-0.171042,0.238374,-0.482211,-0.7097,0.0205551,-0.00770926
1696,30.718,0.459654,0,-0.521006,-0.710877,0.14803,0.0648427,-0.1722,0.169367,-0.521006,-0.710877,0.133227,-0.053987
1697,30.7361,0.454116,0,-0.550365,-0.678492,0.274198,0.0255048,-0.169587,0.106709,-0.550365,-0.678492,0.246778,-0.105636
1698,30.7542,0.455599,0,-0.565417,-0.608946,0.386721,-0.00610392,-0.166,0.0495596,-0.565417,-0.608946,0.348049,-0.153061
1699,30.7723,0.456784,0,-0.560443,-0.512742,0.470243,-0.0313847,-0.163183,-0.00289524,-0.560443,-0.512742,0.423219,-0.184481
1700,30.7904,0.454878,0,-0.538912,-0.404785,0.51837,-0.051729,-0.162164,-0.0513039,-0.538912,-0.404785,0.466533,-0.195549
1701,30.8085,0.442773,0,-0.501082,-0.293515,0.523587,-0.0684172,-0.163526,-0.0961299,-0.501082,-0.293515,0.471228,-0.183652
1702,30.8266,0.423253,0,-0.45131,-0.196744,0.495268,-0.0825774,-0.167597,-0.137674,-0.45131,-0.196744,0.445741,-0.156463
1703,30.8447,0.402525,0,-0.394883,-0.121984,0.451187,-0.0951794,-0.174587,-0.176101,-0.394883,-0.121984,0.406068,-0.124716
1704,30.8628,0.379025,0,-0.335981,-0.0667299,0.39241,-0.107051,-0.184665,-0.211463,-0.335981,-0.0667299,0.353169,-0.0922896
1705,30.881,0.356753,0,-0.279864,-0.0298125,0.32867,-0.118901,-0.198025,-0.243706,-0.279864,-0.0298125,0.295803,-0.0643881
1706,30.8991,0.335137,0,-0.229817,-0.012215,0.262285,-0.131352,-0.21491,-0.272664,-0.229817,-0.012215,0.236056,-0.0421942
1707,30.9172,0.31541,0,-0.186823,-0.00552203,0.195664,-0.14496,-0.235628,-0.298046,-0.186823,-0.00552203,0.176098,-0.0255881
1708,30.9353,0.301668,0,-0.150536,-0.00455311,0.13599,-0.160244,-0.260548,-0.319403,-0.150536,-0.00455311,0.122391,-0.0143299
1709,30.9534,0.293105,0,-0.121082,-0.00663809,0.0812659,-0.177701,-0.290084,-0.336089,-0.121082,-0.00663809,0.0731393,-0.0068879
1710,30.9715,0.289174,0,-0.0971565,-0.00926967,0.0286503,-0.197812,-0.324646,-0.34721,-0.0971565,-0.00926967,0.0257852,-0.00194849
1711,30.9896,0.290549,0,-0.0786854,-0.0134131,-0.0203727,-0.221041,-0.364563,-0.35156,-0.0786854,-0.0134131,-0.0183354,0.00112212
1712,31.0077,0.296045,0,-0.0638885,-0.0213619,-0.0681158,-0.247808,-0.409958,-0.34757,-0.0638885,-0.0213619,-0.0613042,0.00304627
1713,31.0259,0.310078,0,-0.0534582,-0.0264355,-0.111063,-0.278447,-0.460545,-0.333267,-0.0534582,-0.0264355,-0.0999569,0.00415606
1714,31.044,0.331049,0,-0.0459887,-0.0321577,-0.151589,-0.31312,-0.515358,-0.30631,-0.0459887,-0.0321577,-0.13643,0.00487998
1715,31.0621,0.359624,0,-0.0409715,-0.0375931,-0.190343,-0.35169,-0.572377,-0.264153,-0.0409715,-0.0375931,-0.171309,0.00545905
1716,31.0802,0.394968,0,-0.0380579,-0.0441516,-0.228659,-0.393551,-0.628136,-0.204435,-0.0380579,-0.0441516,-0.205793,0.00609161
1717,31.0983,0.436189,0,-0.037022,-0.0517779,-0.26369,-0.437418,-0.677417,-0.125701,-0.037022,-0.0517779,-0.237321,0.00683364
1718,31.1164,0.482341,0,-0.0370015,-0.0581554,-0.295833,-0.481126,-0.713314,-0.0284766,-0.0370015,-0.0581554,-0.26625,0.0076624
1719,31.1345,0.531987,0,-0.0372101,-0.0602099,-0.326991,-0.521549,-0.728006,0.0834895,-0.0372101,-0.0602099,-0.294291,0.00851714
1720,31.1526,0.578243,0,-0.0378067,-0.0641945,-0.357057,-0.554754,-0.71452,0.202351,-0.0378067,-0.0641945,-0.321352,0.00944941
1721,31.1708,0.616709,0,-0.0400436,-0.0688716,-0.385441,-0.576536,-0.669262,0.316484,-0.0400436,-0.0688716,-0.346897,0.0108041
1722,31.1889,0.643517,0,-0.0424367,-0.0758616,-0.412579,-0.583306,-0.59434,0.412638,-0.0424367,-0.0758616,-0.371321,0.012256
1723,31.207,0.65586,0,-0.0465027,-0.0831822,-0.437479,-0.57311,-0.498153,0.47955,-0.0465027,-0.0831822,-0.393731,0.0142407
1724,31.2251,0.653752,0,-0.0511099,-0.0922595,-0.46137,-0.54632,-0.393383,0.511392,-0.0511099,-0.0922595,-0.415233,0.0165064
1725,31.2432,0.638429,0,-0.0561955,-0.100586,-0.4827,-0.505638,-0.293131,0.509117,-0.0561955,-0.100586,-0.43443,0.0189879
1726,31.2613,0.612611,0,-0.0611636,-0.111734,-0.501408,-0.455393,-0.207259,0.47907,-0.0611636,-0.111734,-0.451267,0.0214675
1727,31.2794,0.579932,0,-0.0673811,-0.123553,-0.517488,-0.400458,-0.140675,0.429998,-0.0673811,-0.123553,-0.465739,0.0244082
1728,31.2975,0.54465,0,-0.0747383,-0.138555,-0.532379,-0.345274,-0.0937589,0.370247,-0.0747383,-0.138555,-0.479141,0.0278523
1729,31.3156,0.509241,0,-0.0841158,-0.156952,-0.545627,-0.293243,-0.0639718,0.306195,-0.0841158,-0.156952,-0.491064,0.0321271
1730,31.3338,0.475935,0,-0.0955648,-0.181077,-0.557386,-0.246555,-0.0475528,0.241936,-0.0955648,-0.181077,-0.501647,0.0372865
1731,31.3519,0.445205,0,-0.110655,-0.210773,-0.566326,-0.206305,-0.0407126,0.179698,-0.110655,-0.210773,-0.509693,0.0438666
1732,31.37,0.41865,0,-0.128979,-0.247737,-0.57296,-0.172751,-0.040246,0.120463,-0.128979,-0.247737,-0.515664,0.0517299
1733,31.3881,0.3968,0,-0.151991,-0.292582,-0.576105,-0.145595,-0.0437254,0.0645047,-0.151991,-0.292582,-0.518494,0.0612939
1734,31.4062,0.380817,0,-0.179852,-0.347789,-0.573879,-0.124225,-0.0494627,0.0117592,-0.179852,-0.347789,-0.516491,0.0722491
1735,31.4243,0.370465,0,-0.213797,-0.412291,-0.561266,-0.107891,-0.0563786,-0.0379668,-0.213797,-0.412291,-0.50514,0.0839978
1736,31.4424,0.366579,0,-0.253509,-0.485643,-0.532518,-0.0958304,-0.0638542,-0.0848886,-0.253509,-0.485643,-0.479266,0.0944985
1737,31.4605,0.371073,0,-0.299676,-0.564957,-0.482185,-0.087339,-0.0716003,-0.1292,-0.299676,-0.564957,-0.433966,0.101149
1738,31.4787,0.387968,0,-0.351523,-0.647357,-0.408576,-0.08181,-0.0795543,-0.171061,-0.351523,-0.647357,-0.367719,0.100537
1739,31.4968,0.419606,0,-0.409134,-0.727901,-0.307197,-0.0787505,-0.0878053,-0.210598,-0.409134,-0.727901,-0.276477,0.0879791
1740,31.5149,0.465492,0,-0.470268,-0.797227,-0.176851,-0.0777835,-0.0965446,-0.247903,-0.470268,-0.797227,-0.159166,0.0582172
1741,31.533,0.522553,0,-0.531294,-0.843438,-0.017469,-0.0786418,-0.106035,-0.283042,-0.531294,-0.843438,-0.0157221,0.00649683
1742,31.5511,0.584578,0,-0.586159,-0.848381,0.168365,-0.0811596,-0.116594,-0.316048,-0.586159,-0.848381,0.151528,-0.0690819
1743,31.5692,0.641096,0,-0.627178,-0.793209,0.358503,-0.0852635,-0.128589,-0.346919,-0.627178,-0.793209,0.322652,-0.157391
1744,31.5873,0.683587,0,-0.645088,-0.682598,0.520518,-0.0909649,-0.14244,-0.375612,-0.645088,-0.682598,0.468466,-0.235046
1745,31.6054,0.705606,0,-0.634733,-0.525452,0.633052,-0.0983546,-0.158627,-0.402022,-0.634733,-0.525452,0.569747,-0.281273
1746,31.6236,0.701216,0,-0.595583,-0.347914,0.673127,-0.1076,-0.177695,-0.425968,-0.595583,-0.347914,0.605814,-0.280632
1747,31.6417,0.678555,0,-0.53062,-0.185973,0.653583,-0.118944,-0.200269,-0.447157,-0.53062,-0.185973,0.588224,-0.242763
1748,31.6598,0.643544,0,-0.45481,-0.0641755,0.589447,-0.132707,-0.227055,-0.465147,-0.45481,-0.0641755,0.530502,-0.18766
1749,31.6779,0.609681,0,-0.372091,0.022473,0.513868,-0.149286,-0.258837,-0.479286,-0.372091,0.022473,0.462481,-0.133844
1750,31.696,0.574043,0,-0.292685,0.0743137,0.425616,-0.169154,-0.29645,-0.488632,-0.292685,0.0743137,0.383055,-0.0872001
1751,31.7141,0.544609,0,-0.219618,0.10679,0.338089,-0.192851,-0.340727,-0.491856,-0.219618,0.10679,0.30428,-0.0519753
1752,31.7322,0.523156,0,-0.156099,0.118948,0.258152,-0.22096,-0.392373,-0.487113,-0.156099,0.118948,0.232337,-0.0282081
1753,31.7503,0.513565,0,-0.101547,0.121664,0.190777,-0.254059,-0.45176,-0.471922,-0.101547,0.121664,0.171699,-0.013561
1754,31.7684,0.512711,0,-0.057243,0.119295,0.128204,-0.29263,-0.518562,-0.443068,-0.057243,0.119295,0.115383,-0.00513713
1755,31.7866,0.521762,0,-0.0238229,0.116021,0.0708108,-0.336903,-0.591217,-0.396632,-0.0238229,0.116021,0.0637297,-0.00118084
1756,31.8047,0.54247,0,0.00523489,0.113801,0.0193699,-0.386611,-0.666194,-0.328315,0.00523489,0.113801,0.0174329,7.09794e-05
1757,31.8228,0.574528,0,0.0283391,0.1148,-0.0234703,-0.440645,-0.737175,-0.234283,0.0283391,0.1148,-0.0211233,-0.00046559
1758,31.8409,0.61557,0,0.0480892,0.120412,-0.058929,-0.496645,-0.794544,-0.112786,0.0480892,0.120412,-0.0530361,-0.00198369
1759,31.859,0.660164,0,0.0652457,0.129057,-0.0938138,-0.550654,-0.825888,0.0334592,0.0652457,0.129057,-0.0844325,-0.00428467
1760,31.8771,0.702397,0,0.0809573,0.137794,-0.130694,-0.597092,-0.818421,0.194861,0.0809573,0.137794,-0.117624,-0.00740642
1761,31.8952,0.736253,0,0.0943877,0.148056,-0.166558,-0.629392,-0.763604,0.354232,0.0943877,0.148056,-0.149902,-0.0110047
1762,31.9133,0.754999,0,0.108709,0.160722,-0.195593,-0.641452,-0.662413,0.489811,0.108709,0.160722,-0.176034,-0.014884
1763,31.9315,0.75414,0,0.12331,0.178755,-0.217976,-0.629573,-0.527724,0.582172,0.12331,0.178755,-0.196179,-0.018815
1764,31.9496,0.733732,0,0.139409,0.202936,-0.236489,-0.593953,-0.380916,0.62164,0.139409,0.202936,-0.21284,-0.0230781
1765,31.9677,0.696642,0,0.156683,0.232972,-0.251768,-0.538807,-0.243933,0.611241,0.156683,0.232972,-0.226592,-0.0276134
1766,31.9858,0.648061,0,0.177315,0.266824,-0.261606,-0.471008,-0.131905,0.563403,0.177315,0.266824,-0.235446,-0.0324706
1767,32.0039,0.59339,0,0.200312,0.303085,-0.263702,-0.398034,-0.0504511,0.493483,0.200312,0.303085,-0.237332,-0.0369759
1768,32.022,0.539222,0,0.226235,0.342319,-0.257439,-0.326267,0.00242577,0.414496,0.226235,0.342319,-0.231695,-0.0407692
1769,32.0401,0.49019,0,0.253707,0.384524,-0.242062,-0.260147,0.0326488,0.334997,0.253707,0.384524,-0.217856,-0.0429891
1770,32.0582,0.449658,0,0.283769,0.428814,-0.214593,-0.202119,0.0469828,0.259425,0.283769,0.428814,-0.193133,-0.0426263
1771,32.0764,0.421298,0,0.317345,0.4751,-0.17342,-0.153026,0.0513381,0.189421,0.317345,0.4751,-0.156078,-0.0385238
1772,32.0945,0.406848,0,0.354365,0.518572,-0.118065,-0.112614,0.0502041,0.125116,0.354365,0.518572,-0.106259,-0.0292868
1773,32.1126,0.404677,0,0.390969,0.553353,-0.0470642,-0.0799929,0.0466965,0.066,0.390969,0.553353,-0.0423578,-0.0128805
1774,32.1307,0.412753,0,0.425328,0.572685,0.0362955,-0.0539781,0.042836,0.0114082,0.425328,0.572685,0.0326659,0.0108062
1775,32.1488,0.428849,0,0.455024,0.573524,0.129449,-0.0333103,0.0398579,-0.0392663,0.455024,0.573524,0.116504,0.0412317
1776,32.1669,0.448927,0,0.478464,0.55138,0.223759,-0.0167871,0.038476,-0.0865042,0.478464,0.55138,0.201383,0.0749425
1777,32.185,0.468706,0,0.491085,0.506207,0.312521,-0.00332749,0.0390842,-0.130658,0.491085,0.506207,0.281269,0.107432
1778,32.2031,0.483744,0,0.49181,0.440746,0.383802,0.00800691,0.0419,-0.17197,0.49181,0.440746,0.345422,0.13213
1779,32.2212,0.491078,0,0.478426,0.36314,0.430957,0.0180153,0.0470648,-0.210598,0.478426,0.36314,0.387861,0.144327
1780,32.2394,0.49082,0,0.453375,0.282275,0.452985,0.0273759,0.0547099,-0.246623,0.453375,0.282275,0.407686,0.14376
1781,32.2575,0.479957,0,0.418492,0.202903,0.445385,0.0366706,0.0650009,-0.280061,0.418492,0.202903,0.400847,0.130473
1782,32.2756,0.462773,0,0.376226,0.13565,0.417423,0.0464109,0.0781651,-0.310858,0.376226,0.13565,0.37568,0.109932
1783,32.2937,0.441103,0,0.331052,0.085458,0.374261,0.0570645,0.094509,-0.338876,0.331052,0.085458,0.336835,0.08673
1784,32.3118,0.418283,0,0.286359,0.0501979,0.324274,0.0690777,0.114427,-0.363873,0.286359,0.0501979,0.291846,0.065001
1785,32.3299,0.395292,0,0.244318,0.0275436,0.270592,0.082896,0.138404,-0.385473,0.244318,0.0275436,0.243533,0.0462772
1786,32.348,0.373217,0,0.207533,0.0142748,0.215563,0.0989794,0.167001,-0.403116,0.207533,0.0142748,0.194007,0.0313155
1787,32.3661,0.352417,0,0.175642,0.00856787,0.160439,0.117812,0.200834,-0.416001,0.175642,0.00856787,0.144395,0.0197259
1788,32.3843,0.335234,0,0.148757,0.00779795,0.108885,0.139903,0.240514,-0.423008,0.148757,0.00779795,0.0979966,0.0113382
1789,32.4024,0.320306,0,0.127052,0.0128348,0.0583961,0.165771,0.28655,-0.422611,0.127052,0.0128348,0.0525565,0.00519354
1790,32.4205,0.310562,0,0.111094,0.0202633,0.0120017,0.195912,0.339178,-0.412787,0.111094,0.0202633,0.0108015,0.000933318
1791,32.4386,0.306533,0,0.0991229,0.0295925,-0.032093,0.230728,0.398085,-0.390954,0.0991229,0.0295925,-0.0288837,-0.0022268
1792,32.4567,0.310214,0,0.0909849,0.0389041,-0.0756473,0.27041,0.46201,-0.35401,0.0909849,0.0389041,-0.0680826,-0.00481794
1793,32.4748,0.324283,0,0.0853819,0.0484458,-0.117755,0.314755,0.52821,-0.298566,0.0853819,0.0484458,-0.10598,-0.00703792
1794,32.4929,0.348624,0,0.0833314,0.0604717,-0.157787,0.362914,0.59187,-0.221546,0.0833314,0.0604717,-0.142009,-0.00920404
1795,32.511,0.381289,0,0.0843784,0.0774587,-0.193388,0.413092,0.645699,-0.121308,0.0843784,0.0774587,-0.174049,-0.0114225
1796,32.5292,0.422081,0,0.0882034,0.0942368,-0.22562,0.462272,0.680165,0.000694871,0.0882034,0.0942368,-0.203058,-0.0139303
1797,32.5473,0.466188,0,0.0942809,0.112721,-0.255457,0.506153,0.684961,0.138112,0.0942809,0.112721,-0.229911,-0.0168593
1798,32.5654,0.508236,0,0.102424,0.133283,-0.282284,0.5395,0.65202,0.278776,0.102424,0.133283,-0.254056,-0.0202389
1799,32.5835,0.542319,0,0.113543,0.157242,-0.306256,0.557078,0.579385,0.406065,0.113543,0.157242,-0.27563,-0.0243411
1800,32.6016,0.564319,0,0.127473,0.185019,-0.326984,0.555056,0.473873,0.503139,0.127473,0.185019,-0.294286,-0.0291771
1801,32.6197,0.571685,0,0.144127,0.217743,-0.342671,0.532315,0.350204,0.558569,0.144127,0.217743,-0.308404,-0.0345718
1802,32.6378,0.565694,0,0.164253,0.255003,-0.353179,0.490994,0.226275,0.5701,0.164253,0.255003,-0.317861,-0.0406075
1803,32.6559,0.548884,0,0.188203,0.298838,-0.35549,0.435906,0.117184,0.544213,0.188203,0.298838,-0.319941,-0.0468331
1804,32.674,0.525947,0,0.216416,0.347604,-0.347634,0.373143,0.0314616,0.492218,0.216416,0.347604,-0.31287,-0.0526635
1805,32.6922,0.501792,0,0.248978,0.401764,-0.326701,0.308583,-0.0291782,0.425709,0.248978,0.401764,-0.294031,-0.0569391
1806,32.7103,0.481667,0,0.286399,0.45891,-0.292153,0.24687,-0.0676867,0.353712,0.286399,0.45891,-0.262938,-0.0585707
1807,32.7284,0.469541,0,0.326883,0.517748,-0.24222,0.191048,-0.0890756,0.281918,0.326883,0.517748,-0.217998,-0.0554243
1808,32.7465,0.465928,0,0.369985,0.571256,-0.175332,0.142659,-0.0985173,0.213246,0.369985,0.571256,-0.157799,-0.0454092
1809,32.7646,0.472821,0,0.415098,0.61842,-0.0879144,0.102098,-0.100382,0.148799,0.415098,0.61842,-0.079123,-0.0255452
1810,32.7827,0.486591,0,0.458444,0.646246,0.0193323,0.0689951,-0.0979524,0.0887039,0.458444,0.646246,0.017399,0.00620392
1811,32.8008,0.505579,0,0.495497,0.648426,0.138554,0.0425505,-0.0935001,0.03266,0.495497,0.648426,0.124699,0.0480573
1812,32.8189,0.525337,0,0.523651,0.616797,0.260665,0.0217762,-0.0884879,-0.0197516,0.523651,0.616797,0.234599,0.0955482
1813,32.8371,0.544341,0,0.538702,0.555255,0.37424,0.00565642,-0.0837913,-0.0689327,0.538702,0.555255,0.336816,0.141123
1814,32.8552,0.554769,0,0.537028,0.46397,0.460818,-0.00675929,-0.0798875,-0.115221,0.537028,0.46397,0.414736,0.173231
1815,32.8733,0.554579,0,0.516856,0.356421,0.512349,-0.01631,-0.0770004,-0.158885,0.516856,0.356421,0.461114,0.185368
1816,32.8914,0.543415,0,0.480349,0.247273,0.526384,-0.0237081,-0.0752059,-0.200138,0.480349,0.247273,0.473746,0.176993
1817,32.9095,0.521877,0,0.432163,0.150216,0.504754,-0.0295426,-0.0745042,-0.239151,0.432163,0.150216,0.454278,0.152695
1818,32.9276,0.495996,0,0.378072,0.0726193,0.463016,-0.0342926,-0.0748678,-0.276064,0.378072,0.0726193,0.416714,0.122537
1819,32.9457,0.466249,0,0.320934,0.0165348,0.406272,-0.0383453,-0.0762728,-0.310994,0.320934,0.0165348,0.365644,0.0912703
1820,32.9638,0.434272,0,0.265201,-0.0205391,0.340071,-0.0420153,-0.0787175,-0.344042,0.265201,-0.0205391,0.306064,0.063131
1821,32.982,0.403584,0,0.213763,-0.0426548,0.272643,-0.0455629,-0.0822352,-0.375294,0.213763,-0.0426548,0.245379,0.0407968
1822,33.0001,0.374206,0,0.17002,-0.0528263,0.204167,-0.0492112,-0.0869019,-0.404821,0.17002,-0.0528263,0.18375,0.0242987
1823,33.0182,0.349097,0,0.13245,-0.0539469,0.141465,-0.0531612,-0.0928429,-0.43268,0.13245,-0.0539469,0.127318,0.0131159
1824,33.0363,0.328852,0,0.10317,-0.0509754,0.0852934,-0.0576052,-0.100239,-0.458909,0.10317,-0.0509754,0.076764,0.00615978
1825,33.0544,0.31077,0,0.0790096,-0.0445482,0.0316897,-0.0627393,-0.109334,-0.483523,0.0790096,-0.0445482,0.0285207,0.00175265
1826,33.0725,0.294621,0,0.0605223,-0.0384894,-0.0197065,-0.0687748,-0.120444,-0.506503,0.0605223,-0.0384894,-0.0177358,-0.000834877
1827,33.0906,0.281948,0,0.0466472,-0.0317571,-0.0662633,-0.0759494,-0.133968,-0.52779,0.0466472,-0.0317571,-0.059637,-0.0021637
1828,33.1087,0.271318,0,0.0367689,-0.0263189,-0.110537,-0.0845388,-0.150398,-0.547262,0.0367689,-0.0263189,-0.0994834,-0.00284503
1829,33.1268,0.262366,0,0.0296848,-0.0189695,-0.154732,-0.0948684,-0.17034,-0.564709,0.0296848,-0.0189695,-0.139259,-0.00321524
1830,33.145,0.257515,0,0.0251497,-0.0109867,-0.195468,-0.107325,-0.194519,-0.579797,0.0251497,-0.0109867,-0.175921,-0.00344118
1831,33.1631,0.257885,0,0.0228278,-0.00328055,-0.231727,-0.122371,-0.223798,-0.592008,0.0228278,-0.00328055,-0.208554,-0.00370287
1832,33.1812,0.263595,0,0.0231518,0.00376734,-0.26514,-0.140551,-0.25917,-0.600569,0.0231518,0.00376734,-0.238626,-0.00429693
1833,33.1993,0.274796,0,0.0238109,0.0107215,-0.297416,-0.162504,-0.301735,-0.604331,0.0238109,0.0107215,-0.267674,-0.0049572
1834,33.2174,0.292721,0,0.0253297,0.016961,-0.328611,-0.188956,-0.352631,-0.601629,0.0253297,0.016961,-0.29575,-0.00582653
1835,33.2355,0.319775,0,0.027732,0.0243468,-0.357967,-0.220703,-0.41288,-0.590091,0.027732,0.0243468,-0.32217,-0.00694899
1836,33.2536,0.357574,0,0.0316438,0.0331159,-0.385022,-0.258544,-0.483083,-0.566425,0.0316438,0.0331159,-0.34652,-0.00852849
1837,33.2717,0.407744,0,0.0365349,0.0453105,-0.410319,-0.303169,-0.562906,-0.526246,0.0365349,0.0453105,-0.369287,-0.0104937
1838,33.2899,0.46988,0,0.0431644,0.0589612,-0.433696,-0.354928,-0.650236,-0.464091,0.0431644,0.0589612,-0.390326,-0.0131042
1839,33.308,0.543439,0,0.0502251,0.0750473,-0.455395,-0.413469,-0.740013,-0.373891,0.0502251,0.0750473,-0.409855,-0.0160106
1840,33.3261,0.62669,0,0.0594734,0.0935973,-0.474405,-0.477207,-0.822918,-0.250364,0.0594734,0.0935973,-0.426964,-0.0197501
1841,33.3442,0.715737,0,0.0703519,0.115975,-0.491472,-0.542687,-0.884649,-0.0917564,0.0703519,0.115975,-0.442324,-0.0242032
1842,33.3623,0.803496,0,0.0841958,0.141991,-0.50577,-0.604093,-0.907167,0.0961805,0.0841958,0.141991,-0.455193,-0.0298086
1843,33.3804,0.88076,0,0.100711,0.174296,-0.516144,-0.653395,-0.873512,0.296652,0.100711,0.174296,-0.464529,-0.036387
1844,33.3985,0.937126,0,0.12142,0.214136,-0.522303,-0.681682,-0.776055,0.48227,0.12142,0.214136,-0.470073,-0.0443926
1845,33.4166,0.963664,0,0.146301,0.263671,-0.522954,-0.681782,-0.62396,0.622618,0.146301,0.263671,-0.470659,-0.053556
1846,33.4348,0.954738,0,0.176172,0.319997,-0.514778,-0.651128,-0.443054,0.696793,0.176172,0.319997,-0.4633,-0.0634827
1847,33.4529,0.913135,0,0.210759,0.384296,-0.494558,-0.593109,-0.265683,0.702426,0.210759,0.384296,-0.445102,-0.0729626
1848,33.471,0.847544,0,0.251814,0.455516,-0.458262,-0.515887,-0.117278,0.654184,0.251814,0.455516,-0.412436,-0.0807777
1849,33.4891,0.770387,0,0.299077,0.533463,-0.403353,-0.429466,-0.00910488,0.574059,0.299077,0.533463,-0.363018,-0.0844436
1850,33.5072,0.693358,0,0.353755,0.613912,-0.324817,-0.342824,0.0602323,0.48169,0.353755,0.613912,-0.292335,-0.0804339
1851,33.5253,0.625026,0,0.411851,0.690042,-0.216761,-0.262332,0.0989301,0.389899,0.411851,0.690042,-0.195085,-0.0624914
1852,33.5434,0.572455,0,0.47124,0.748811,-0.0749309,-0.191517,0.116698,0.30494,0.47124,0.748811,-0.0674378,-0.0247173
1853,33.5615,0.540761,0,0.527496,0.77326,0.0923666,-0.131604,0.121902,0.228703,0.527496,0.77326,0.0831299,0.0341061
1854,33.5796,0.526392,0,0.573356,0.744786,0.270111,-0.0822846,0.120714,0.160867,0.573356,0.744786,0.2431,0.108409
1855,33.5978,0.522239,0,0.59975,0.658746,0.435987,-0.0423811,0.117272,0.100315,0.59975,0.658746,0.392388,0.183038
1856,33.6159,0.520741,0,0.602797,0.527397,0.562411,-0.0103333,0.114171,0.045856,0.602797,0.527397,0.50617,0.237314
1857,33.634,0.51314,0,0.577041,0.36934,0.635951,0.0155019,0.112952,-0.00348424,0.577041,0.36934,0.572356,0.256879
1858,33.6521,0.493996,0,0.528746,0.213585,0.64453,0.0366811,0.114485,-0.0483975,0.528746,0.213585,0.580077,0.238555
1859,33.6702,0.466466,0,0.462209,0.0804464,0.607188,0.0545963,0.119245,-0.0893148,0.462209,0.0804464,0.546469,0.196454
1860,33.6883,0.436101,0,0.385735,-0.02238,0.543389,0.070451,0.127498,-0.12645,0.385735,-0.02238,0.48905,0.146723
1861,33.7064,0.406046,0,0.307182,-0.0928856,0.465793,0.0852684,0.139412,-0.159838,0.307182,-0.0928856,0.419213,0.100158
1862,33.7245,0.377626,0,0.234073,-0.133747,0.381923,0.099914,0.155133,-0.18935,0.234073,-0.133747,0.34373,0.0625785
1863,33.7427,0.354407,0,0.168741,-0.153981,0.300883,0.115123,0.174819,-0.214703,0.168741,-0.153981,0.270795,0.0355399
1864,33.7608,0.340412,0,0.112726,-0.164344,0.228811,0.131529,0.198637,-0.235444,0.112726,-0.164344,0.205929,0.018055
1865,33.7789,0.335169,0,0.0654196,-0.167408,0.166869,0.149678,0.226749,-0.250929,0.0654196,-0.167408,0.150182,0.00764155
